35993527,我们的翻译官,6.7,2024 / 中国大陆 / 剧情 / 张彤 / 宋茜 陈星旭,2024,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2902873344.jpg
35525475,公诉,6.6,2023 / 中国大陆 / 剧情 悬疑 犯罪 / 余丁 / 迪丽热巴 佟大为,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2892694004.jpg
26920281,香蜜沉沉烬如霜,7.8,2018 / 中国大陆 / 爱情 奇幻 古装 / 朱锐斌 李秉光 澄丰 / 杨紫 邓伦,2018,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2529398939.jpg
33404425,隐秘的角落,8.8,2020 / 中国大陆 / 剧情 悬疑 犯罪 / 辛爽 / 秦昊 王景春,2020,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2609064048.jpg
26647087,三体,8.7,2023 / 中国大陆 / 剧情 科幻 / 杨磊 / 张鲁一 于和伟,2023,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2886492021.jpg
26794191,亲爱的，热爱的,6.6,2019 / 中国大陆 / 剧情 爱情 / 李青蓉 项旭晶 / 杨紫 李现,2019,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2562817113.jpg
3227335,仙剑奇侠传三,9.0,2009 / 中国大陆 / 爱情 奇幻 武侠 古装 / 李国立 / 胡歌 霍建华,2009,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2561696294.jpg
35662223,去有风的地方,8.7,2023 / 中国大陆 / 剧情 爱情 / 丁梓光 / 刘亦菲 李现,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885759819.jpg
35029547,沉香如屑·沉香重华,5.9,2022 / 中国大陆 / 古装 / 郭虎 任海涛 / 杨紫 成毅,2022,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2701763205.jpg
25754848,琅琊榜,9.4,2015 / 中国大陆 / 剧情 古装 / 孔笙 李雪 / 胡歌 刘涛,2015,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2271982968.jpg
35797771,一念关山,6.4,2023 / 中国大陆 / 动作 古装 / 周靖韬 邹曦 / 刘诗诗 刘宇宁,2023,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2901264492.jpg
35465016,宁安如梦,6.8,2023 / 中国大陆 / 剧情 古装 / 朱锐斌 / 白鹿 张凌赫,2023,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2892072141.jpg
33447642,沉默的真相,9.0,2020 / 中国大陆 / 剧情 悬疑 犯罪 / 陈奕甫 / 廖凡 白宇,2020,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2620780603.jpg
25853071,庆余年 第一季,7.9,2019 / 中国大陆 / 剧情 古装 / 孙皓 / 张若昀 李沁,2019,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2575362797.jpg
35248734,安乐传,5.8,2023 / 中国大陆 / 剧情 爱情 古装 / 成志超 马华干 苏飞 / 迪丽热巴 龚俊,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2896959984.jpg
36155049,古相思曲,8.6,2023 / 中国大陆 / 剧情 爱情 奇幻 古装 / 知竹 / 张雅钦 郭迦南,2023,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2893594852.jpg
35235410,与君初相识·恰似故人归,5.7,2022 / 中国大陆 / 爱情 奇幻 古装 / 朱锐斌 / 迪丽热巴 任嘉伦,2022,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2897009480.jpg
34779776,苍兰诀,8.1,2022 / 中国大陆 / 奇幻 古装 / 伊峥 钱敬午 / 虞书欣 王鹤棣,2022,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2674132194.jpg
26915522,三生三世枕上书,6.8,2020 / 中国大陆 / 剧情 爱情 奇幻 / 杨玄 / 迪丽热巴 高伟光,2020,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2572853132.jpg
35873858,鸣龙少年,6.9,2023 / 中国大陆 / 剧情 / 丁黑 / 张若昀 黄尧,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2901660879.jpg
2210031,仙剑奇侠传,9.1,2005 / 中国大陆 / 爱情 奇幻 武侠 古装 / 李国立 吴锦源 梁胜权 麦贯之 / 胡歌 刘亦菲,2005,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2561931895.jpg
35332289,开端,7.9,2022 / 中国大陆 / 剧情 / 孙墨龙 刘洪源 老算 / 白敬亭 赵今麦,2022,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2843045720.jpg
35839999,不良执念清除师,8.8,2023 / 中国台湾 / 喜剧 奇幻 / 林冠慧 / 曾敬骅 宋芸桦,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885470890.jpg
36059766,故乡，别来无恙,8.2,2023 / 中国大陆 / 剧情 / 彭晨 王光 / 任素汐 李雪琴,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2893477705.jpg
25975243,三生三世十里桃花,6.6,2017 / 中国大陆 / 剧情 爱情 奇幻 / 林玉芬 余翠华 任海涛 / 杨幂 赵又廷,2017,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2632035069.jpg
35861101,云之羽,6.1,2023 / 中国大陆 / 剧情 奇幻 古装 / 顾晓声 / 虞书欣 张凌赫,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2891823060.jpg
3882715,武林外传,9.6,2006 / 中国大陆 / 喜剧 武侠 古装 / 尚敬 / 闫妮 姚晨,2006,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2529669661.jpg
30403219,余生，请多指教,6.0,2022 / 中国大陆 / 剧情 爱情 / 吕赢 / 杨紫 肖战,2022,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2642873089.jpg
35937462,致命游戏,0,2024 / 中国大陆 / 剧情 悬疑 / 彭发 / 夏之光 黄俊捷,2024,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2904014876.jpg
35452438,星汉灿烂·月升沧海,7.7,2022 / 中国大陆 / 剧情 爱情 / 费振翔 / 吴磊 赵露思,2022,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2875643522.jpg
35899932,偷偷藏不住,6.7,2023 / 中国大陆 / 剧情 爱情 / 李青蓉 / 赵露思 陈哲远,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893353120.jpg
35691837,小城故事多,0,2024 / 中国大陆 / 剧情 / 郭增友 / 张佳宁 高至霆,2024,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2903541757.jpg
24294849,阿娜尔罕,6.2,2013 / 中国大陆 / 剧情 爱情 / 阎清秀 于德安 / 迪丽热巴 阿卜力克木·阿卜来提,2013,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2883578412.jpg
35725856,尘封十三载,8.1,2023 / 中国大陆 / 悬疑 犯罪 / 刘海波 / 陈建斌 陈晓,2023,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2890394683.jpg
2156663,西游记,9.7,1986 / 中国大陆 / 剧情 动作 奇幻 冒险 古装 / 杨洁 / 六小龄童 迟重瑞,1986,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2265959269.jpg
30468961,想见你,9.2,2019 / 中国台湾 / 爱情 悬疑 奇幻 / 黄天仁 / 柯佳嬿 许光汉,2019,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2576977981.jpg
26430092,欢乐颂,7.5,2016 / 中国大陆 / 剧情 爱情 / 孔笙 简川訸 / 刘涛 蒋欣,2016,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2336048812.jpg
35490187,很想很想你,6.7,2023 / 中国大陆 / 剧情 爱情 / 沙维琪 / 檀健次 周也,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2900769600.jpg
35587662,装腔启示录,8.1,2023 / 中国大陆 / 剧情 爱情 / 李漠 / 蔡文静 韩东君,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2897215665.jpg
36563539,快乐老友记,9.1,2023 / 中国大陆 / 音乐 真人秀 / 孔晓一 / 陈楚生 苏醒,2023,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2900406082.jpg
35712815,我有一个朋友,8.6,2023 / 中国大陆 / 喜剧 古装 / 毕鑫业 / 谢兴阳 苏梦迪,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2897779490.jpg
19965220,父母爱情,9.4,2014 / 中国大陆 / 爱情 家庭 / 孔笙 / 郭涛 梅婷,2014,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2892197648.jpg
35444999,以爱为营,4.3,2023 / 中国大陆 / 剧情 / 郭虎 / 白鹿 王鹤棣,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2900138920.jpg
36098684,欢乐家长群,0,2024 / 中国大陆 / 喜剧 家庭 / 李亚飞 / 张嘉益 陈好,2024,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2903998835.jpg
2210001,大明王朝1566,9.8,2007 / 中国大陆 / 剧情 历史 古装 / 张黎 / 陈宝国 黄志忠,2007,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2444453078.jpg
27088995,一千零一夜,5.3,2018 / 中国大陆 / 喜剧 爱情 / 金沙 / 迪丽热巴 邓伦,2018,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2510461740.jpg
20258941,战长沙,9.1,2014 / 中国大陆 / 剧情 历史 战争 / 孔笙 张开宙 / 霍建华 杨紫,2014,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2587253735.jpg
35284451,少年歌行,8.3,2022 / 中国大陆 / 剧情 武侠 / 尹涛 / 李宏毅 刘学义,2022,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2896961428.jpg
26727273,人民的名义,8.3,2017 / 中国大陆 / 剧情 悬疑 犯罪 / 李路 / 陆毅 柯蓝,2017,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2452241358.jpg
26585909,麻辣变形计,7.3,2016 / 中国大陆 / 剧情 / 袁晓满 / 迪丽热巴 马可,2016,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2284903433.jpg
30228394,觉醒年代,9.3,2021 / 中国大陆 / 剧情 历史 / 张永新 / 于和伟 张桐,2021,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2631873666.jpg
35235151,唐朝诡事录,7.9,2022 / 中国大陆 / 悬疑 奇幻 武侠 古装 / 柏杉 / 杨旭文 杨志刚,2022,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2883995667.jpg
35588219,南海归墟,6.1,2023 / 中国大陆 / 剧情 动作 冒险 / 蔡岳勋 / 潘粤明 张雨绮,2023,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2893738612.jpg
26797690,大江大河,8.8,2018 / 中国大陆 / 剧情 / 孔笙 黄伟 / 王凯 杨烁,2018,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2541093820.jpg
35307437,猎罪图鉴,7.6,2022 / 中国大陆 / 悬疑 犯罪 / 邢键钧 / 檀健次 金世佳,2022,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2869230669.jpg
30313647,女心理师,5.2,2021 / 中国大陆 / 剧情 / 柯汶利 / 杨紫 井柏然,2021,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2619840449.jpg
27073044,幸福，触手可及！,5.1,2020 / 中国大陆 / 爱情 / 沈阳 贲放 / 黄景瑜 迪丽热巴,2020,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2603414380.jpg
26883064,白夜追凶,8.9,2017 / 中国大陆 / 剧情 悬疑 犯罪 / 王伟 / 潘粤明 王龙正,2017,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2483150767.jpg
2160565,家有儿女,9.0,2005 / 中国大陆 / 喜剧 家庭 / 林丛 / 宋丹丹 高亚麟,2005,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2567683328.jpg
25812420,花千骨,7.3,2015 / 中国大陆 / 剧情 爱情 奇幻 古装 / 林玉芬 高林豹 梁胜权 / 霍建华 赵丽颖,2015,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2266262929.jpg
35501483,长月烬明,5.6,2023 / 中国大陆 / 剧情 爱情 奇幻 古装 / 鞠觉亮 / 罗云熙 白鹿,2023,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2896960721.jpg
27195020,陈情令,7.7,2019 / 中国大陆 / 剧情 古装 / 郑伟文 陈家霖 / 肖战 王一博,2019,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2563766934.jpg
35231822,梦华录,7.9,2022 / 中国大陆 / 剧情 爱情 古装 / 杨阳 / 刘亦菲 陈晓,2022,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2656327176.jpg
34463197,传闻中的陈芊芊,7.3,2020 / 中国大陆 / 喜剧 爱情 奇幻 古装 / 查传谊 / 赵露思 丁禹兮,2020,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2602398693.jpg
35679640,有生之年,8.8,2023 / 中国台湾 / 剧情 喜剧 / 许肇任 / 吴慷仁 郑元畅,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2897014020.jpg
35390378,花戎,5.1,2023 / 中国大陆 / 爱情 古装 / 陈国华 胡意涓 / 鞠婧祎 郭俊辰,2023,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2892783004.jpg
3926132,爱情公寓,8.1,2009 / 中国大陆 / 喜剧 爱情 / 韦正 / 赵霁 金世佳,2009,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2325129230.jpg
35465009,卿卿日常,7.2,2022 / 中国大陆 / 喜剧 爱情 古装 / 赵启辰 / 白敬亭 田曦薇,2022,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2883234369.jpg
36478216,你好，种地少年,9.2,2023 / 中国大陆 / 真人秀 / 杨长岭 / 蒋敦豪 鹭卓 ,2023,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2898363239.jpg
26897025,芸汐传,6.1,2018 / 中国大陆 / 爱情 武侠 古装 / 林健龙 刘镇明 / 鞠婧祎 米热,2018,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2686997131.jpg
